DateTime,Junction,Vehicles,ID
2016-02-19T02:00:00.000Z,1,26,20160219021
2016-02-19T03:00:00.000Z,1,22,20160219031
2016-02-19T04:00:00.000Z,1,18,20160219041
2016-02-19T05:00:00.000Z,1,19,20160219051
2016-02-19T06:00:00.000Z,1,19,20160219061
2016-02-19T07:00:00.000Z,1,19,20160219071
2016-02-19T08:00:00.000Z,1,22,20160219081
2016-02-19T09:00:00.000Z,1,25,20160219091
2016-02-19T10:00:00.000Z,1,38,20160219101
2016-02-19T11:00:00.000Z,1,50,20160219111
2016-02-19T12:00:00.000Z,1,44,20160219121
2016-02-19T13:00:00.000Z,1,38,20160219131
2016-02-19T14:00:00.000Z,1,42,20160219141
2016-02-19T15:00:00.000Z,1,39,20160219151
2016-02-19T16:00:00.000Z,1,35,20160219161
2016-02-19T17:00:00.000Z,1,34,20160219171
2016-02-19T18:00:00.000Z,1,36,20160219181
2016-02-19T19:00:00.000Z,1,40,20160219191
2016-02-19T20:00:00.000Z,1,39,20160219201
2016-02-19T21:00:00.000Z,1,37,20160219211
2016-02-19T22:00:00.000Z,1,35,20160219221
2016-02-19T23:00:00.000Z,1,31,20160219231
2016-02-20T00:00:00.000Z,1,33,20160220001
2016-02-20T01:00:00.000Z,1,29,20160220011
2016-02-20T02:00:00.000Z,1,29,20160220021
2016-02-20T03:00:00.000Z,1,24,20160220031
2016-02-20T04:00:00.000Z,1,17,20160220041
2016-02-20T05:00:00.000Z,1,18,20160220051
2016-02-20T06:00:00.000Z,1,15,20160220061
2016-02-20T07:00:00.000Z,1,18,20160220071
2016-02-20T08:00:00.000Z,1,17,20160220081
2016-02-20T09:00:00.000Z,1,19,20160220091
2016-02-20T10:00:00.000Z,1,26,20160220101
2016-02-20T11:00:00.000Z,1,29,20160220111
2016-02-20T12:00:00.000Z,1,29,20160220121
2016-02-20T13:00:00.000Z,1,26,20160220131
2016-02-20T14:00:00.000Z,1,26,20160220141
2016-02-20T15:00:00.000Z,1,30,20160220151
2016-02-20T16:00:00.000Z,1,28,20160220161
2016-02-20T17:00:00.000Z,1,25,20160220171
2016-02-20T18:00:00.000Z,1,28,20160220181
2016-02-20T19:00:00.000Z,1,31,20160220191
2016-02-20T20:00:00.000Z,1,34,20160220201
2016-02-20T21:00:00.000Z,1,35,20160220211
2016-02-20T22:00:00.000Z,1,28,20160220221
2016-02-20T23:00:00.000Z,1,28,20160220231
2016-02-21T00:00:00.000Z,1,31,20160221001
2016-02-21T01:00:00.000Z,1,24,20160221011
2016-02-21T02:00:00.000Z,1,22,20160221021
2016-02-21T03:00:00.000Z,1,21,20160221031
2016-02-21T04:00:00.000Z,1,21,20160221041
2016-02-21T05:00:00.000Z,1,18,20160221051
2016-02-21T06:00:00.000Z,1,17,20160221061
2016-02-21T07:00:00.000Z,1,17,20160221071
2016-02-21T08:00:00.000Z,1,16,20160221081
2016-02-21T09:00:00.000Z,1,23,20160221091
2016-02-21T10:00:00.000Z,1,21,20160221101
2016-02-21T11:00:00.000Z,1,26,20160221111
2016-02-21T12:00:00.000Z,1,25,20160221121
2016-02-21T13:00:00.000Z,1,22,20160221131
2016-02-21T14:00:00.000Z,1,22,20160221141
2016-02-21T15:00:00.000Z,1,25,20160221151
2016-02-21T16:00:00.000Z,1,25,20160221161
2016-02-21T17:00:00.000Z,1,25,20160221171
2016-02-21T18:00:00.000Z,1,28,20160221181
2016-02-21T19:00:00.000Z,1,29,20160221191
2016-02-21T20:00:00.000Z,1,28,20160221201
2016-02-21T21:00:00.000Z,1,28,20160221211
2016-02-21T22:00:00.000Z,1,29,20160221221
2016-02-21T23:00:00.000Z,1,32,20160221231
2016-02-22T00:00:00.000Z,1,32,20160222001
2016-02-22T01:00:00.000Z,1,21,20160222011
2016-02-22T02:00:00.000Z,1,24,20160222021
2016-02-22T03:00:00.000Z,1,22,20160222031
2016-02-22T04:00:00.000Z,1,19,20160222041
2016-02-22T05:00:00.000Z,1,18,20160222051
2016-02-22T06:00:00.000Z,1,19,20160222061
2016-02-22T07:00:00.000Z,1,25,20160222071
2016-02-22T08:00:00.000Z,1,22,20160222081
2016-02-22T09:00:00.000Z,1,30,20160222091
2016-02-22T10:00:00.000Z,1,41,20160222101
2016-02-22T11:00:00.000Z,1,41,20160222111
2016-02-22T12:00:00.000Z,1,41,20160222121
2016-02-22T13:00:00.000Z,1,37,20160222131
2016-02-22T14:00:00.000Z,1,39,20160222141
2016-02-22T15:00:00.000Z,1,40,20160222151
2016-02-22T16:00:00.000Z,1,38,20160222161
2016-02-22T17:00:00.000Z,1,38,20160222171
2016-02-22T18:00:00.000Z,1,38,20160222181
2016-02-22T19:00:00.000Z,1,45,20160222191
2016-02-22T20:00:00.000Z,1,40,20160222201
2016-02-22T21:00:00.000Z,1,40,20160222211
2016-02-22T22:00:00.000Z,1,37,20160222221
2016-02-22T23:00:00.000Z,1,36,20160222231
2016-02-23T00:00:00.000Z,1,38,20160223001
2016-02-23T01:00:00.000Z,1,31,20160223011
2016-02-23T02:00:00.000Z,1,24,20160223021
2016-02-23T03:00:00.000Z,1,24,20160223031
2016-02-23T04:00:00.000Z,1,22,20160223041
2016-02-23T05:00:00.000Z,1,16,20160223051
2016-02-23T06:00:00.000Z,1,19,20160223061
2016-02-23T07:00:00.000Z,1,22,20160223071
2016-02-23T08:00:00.000Z,1,19,20160223081
2016-02-23T09:00:00.000Z,1,27,20160223091
2016-02-23T10:00:00.000Z,1,33,20160223101
2016-02-23T11:00:00.000Z,1,52,20160223111
2016-02-23T12:00:00.000Z,1,55,20160223121
2016-02-23T13:00:00.000Z,1,46,20160223131
2016-02-23T14:00:00.000Z,1,49,20160223141
2016-02-23T15:00:00.000Z,1,48,20160223151
2016-02-23T16:00:00.000Z,1,43,20160223161
2016-02-23T17:00:00.000Z,1,40,20160223171
2016-02-23T18:00:00.000Z,1,44,20160223181
2016-02-23T19:00:00.000Z,1,46,20160223191
2016-02-23T20:00:00.000Z,1,43,20160223201
2016-02-23T21:00:00.000Z,1,41,20160223211
2016-02-23T22:00:00.000Z,1,42,20160223221
2016-02-23T23:00:00.000Z,1,43,20160223231
2016-02-24T00:00:00.000Z,1,35,20160224001
2016-02-24T01:00:00.000Z,1,33,20160224011
2016-02-24T02:00:00.000Z,1,29,20160224021
2016-02-24T03:00:00.000Z,1,25,20160224031
2016-02-24T04:00:00.000Z,1,21,20160224041
2016-02-24T05:00:00.000Z,1,18,20160224051
2016-02-24T06:00:00.000Z,1,21,20160224061
2016-02-24T07:00:00.000Z,1,24,20160224071
2016-02-24T08:00:00.000Z,1,28,20160224081
2016-02-24T09:00:00.000Z,1,34,20160224091
2016-02-24T10:00:00.000Z,1,43,20160224101
2016-02-24T11:00:00.000Z,1,45,20160224111
2016-02-24T12:00:00.000Z,1,45,20160224121
2016-02-24T13:00:00.000Z,1,58,20160224131
2016-02-24T14:00:00.000Z,1,50,20160224141
2016-02-24T15:00:00.000Z,1,44,20160224151
2016-02-24T16:00:00.000Z,1,42,20160224161
2016-02-24T17:00:00.000Z,1,42,20160224171
2016-02-24T18:00:00.000Z,1,44,20160224181
2016-02-24T19:00:00.000Z,1,45,20160224191
2016-02-24T20:00:00.000Z,1,40,20160224201
2016-02-24T21:00:00.000Z,1,44,20160224211
2016-02-24T22:00:00.000Z,1,43,20160224221
2016-02-24T23:00:00.000Z,1,39,20160224231
2016-02-25T00:00:00.000Z,1,36,20160225001
2016-02-25T01:00:00.000Z,1,34,20160225011
2016-02-25T02:00:00.000Z,1,26,20160225021
2016-02-25T03:00:00.000Z,1,26,20160225031
2016-02-25T04:00:00.000Z,1,21,20160225041
2016-02-25T05:00:00.000Z,1,21,20160225051
2016-02-25T06:00:00.000Z,1,19,20160225061
2016-02-25T07:00:00.000Z,1,25,20160225071
2016-02-25T08:00:00.000Z,1,28,20160225081
2016-02-25T09:00:00.000Z,1,29,20160225091
2016-02-25T10:00:00.000Z,1,41,20160225101
2016-02-25T11:00:00.000Z,1,38,20160225111
2016-02-25T12:00:00.000Z,1,37,20160225121
2016-02-25T13:00:00.000Z,1,34,20160225131
2016-02-25T14:00:00.000Z,1,34,20160225141
2016-02-25T15:00:00.000Z,1,37,20160225151
2016-02-25T16:00:00.000Z,1,37,20160225161
2016-02-25T17:00:00.000Z,1,37,20160225171
2016-02-25T18:00:00.000Z,1,36,20160225181
2016-02-25T19:00:00.000Z,1,38,20160225191
2016-02-25T20:00:00.000Z,1,33,20160225201
2016-02-25T21:00:00.000Z,1,34,20160225211
2016-02-25T22:00:00.000Z,1,36,20160225221
2016-02-25T23:00:00.000Z,1,36,20160225231
2016-02-26T00:00:00.000Z,1,37,20160226001
2016-02-26T01:00:00.000Z,1,38,20160226011
2016-02-26T02:00:00.000Z,1,25,20160226021
2016-02-26T03:00:00.000Z,1,23,20160226031
2016-02-26T04:00:00.000Z,1,21,20160226041
2016-02-26T05:00:00.000Z,1,20,20160226051
2016-02-26T06:00:00.000Z,1,19,20160226061
2016-02-26T07:00:00.000Z,1,20,20160226071
2016-02-26T08:00:00.000Z,1,25,20160226081
2016-02-26T09:00:00.000Z,1,25,20160226091
2016-02-26T10:00:00.000Z,1,38,20160226101
2016-02-26T11:00:00.000Z,1,41,20160226111
2016-02-26T12:00:00.000Z,1,40,20160226121
2016-02-26T13:00:00.000Z,1,33,20160226131
2016-02-26T14:00:00.000Z,1,39,20160226141
2016-02-26T15:00:00.000Z,1,36,20160226151
2016-02-26T16:00:00.000Z,1,38,20160226161
2016-02-26T17:00:00.000Z,1,36,20160226171
2016-02-26T18:00:00.000Z,1,34,20160226181
2016-02-26T19:00:00.000Z,1,52,20160226191
2016-02-26T20:00:00.000Z,1,44,20160226201
2016-02-26T21:00:00.000Z,1,39,20160226211
2016-02-26T22:00:00.000Z,1,32,20160226221
2016-02-26T23:00:00.000Z,1,32,20160226231
2016-02-27T00:00:00.000Z,1,34,20160227001
2016-02-27T01:00:00.000Z,1,28,20160227011
2016-02-27T02:00:00.000Z,1,23,20160227021
2016-02-27T03:00:00.000Z,1,23,20160227031
2016-02-27T04:00:00.000Z,1,17,20160227041
2016-02-27T05:00:00.000Z,1,15,20160227051
2016-02-27T06:00:00.000Z,1,13,20160227061
2016-02-27T07:00:00.000Z,1,14,20160227071
2016-02-27T08:00:00.000Z,1,20,20160227081
2016-02-27T09:00:00.000Z,1,23,20160227091
2016-02-27T10:00:00.000Z,1,27,20160227101
2016-02-27T11:00:00.000Z,1,27,20160227111
2016-02-27T12:00:00.000Z,1,24,20160227121
2016-02-27T13:00:00.000Z,1,24,20160227131
2016-02-27T14:00:00.000Z,1,25,20160227141
2016-02-27T15:00:00.000Z,1,23,20160227151
2016-02-27T16:00:00.000Z,1,22,20160227161
2016-02-27T17:00:00.000Z,1,23,20160227171
2016-02-27T18:00:00.000Z,1,23,20160227181
2016-02-27T19:00:00.000Z,1,26,20160227191
2016-02-27T20:00:00.000Z,1,30,20160227201
2016-02-27T21:00:00.000Z,1,24,20160227211
2016-02-27T22:00:00.000Z,1,32,20160227221
2016-02-27T23:00:00.000Z,1,28,20160227231
2016-02-28T00:00:00.000Z,1,27,20160228001
2016-02-28T01:00:00.000Z,1,25,20160228011
2016-02-28T02:00:00.000Z,1,20,20160228021
2016-02-28T03:00:00.000Z,1,19,20160228031
2016-02-28T04:00:00.000Z,1,14,20160228041
2016-02-28T05:00:00.000Z,1,16,20160228051
2016-02-28T06:00:00.000Z,1,13,20160228061
2016-02-28T07:00:00.000Z,1,16,20160228071
2016-02-28T08:00:00.000Z,1,16,20160228081
2016-02-28T09:00:00.000Z,1,19,20160228091
2016-02-28T10:00:00.000Z,1,23,20160228101
2016-02-28T11:00:00.000Z,1,24,20160228111
2016-02-28T12:00:00.000Z,1,25,20160228121
2016-02-28T13:00:00.000Z,1,23,20160228131
2016-02-28T14:00:00.000Z,1,22,20160228141
2016-02-28T15:00:00.000Z,1,22,20160228151
2016-02-28T16:00:00.000Z,1,22,20160228161
2016-02-28T17:00:00.000Z,1,25,20160228171
2016-02-28T18:00:00.000Z,1,23,20160228181
2016-02-28T19:00:00.000Z,1,28,20160228191
2016-02-28T20:00:00.000Z,1,27,20160228201
2016-02-28T21:00:00.000Z,1,25,20160228211
2016-02-28T22:00:00.000Z,1,30,20160228221
2016-02-28T23:00:00.000Z,1,29,20160228231
2016-02-29T00:00:00.000Z,1,28,20160229001
2016-02-29T01:00:00.000Z,1,26,20160229011
2016-02-29T02:00:00.000Z,1,24,20160229021
2016-02-29T03:00:00.000Z,1,21,20160229031
2016-02-29T04:00:00.000Z,1,22,20160229041
2016-02-29T05:00:00.000Z,1,22,20160229051
2016-02-29T06:00:00.000Z,1,27,20160229061
2016-02-29T07:00:00.000Z,1,30,20160229071
2016-02-29T08:00:00.000Z,1,36,20160229081
2016-02-29T09:00:00.000Z,1,49,20160229091
2016-02-29T10:00:00.000Z,1,64,20160229101
2016-02-29T11:00:00.000Z,1,62,20160229111
2016-02-29T12:00:00.000Z,1,58,20160229121
2016-02-29T13:00:00.000Z,1,54,20160229131
2016-02-29T14:00:00.000Z,1,48,20160229141
2016-02-29T15:00:00.000Z,1,54,20160229151
2016-02-29T16:00:00.000Z,1,49,20160229161
2016-02-29T17:00:00.000Z,1,52,20160229171
2016-02-29T18:00:00.000Z,1,54,20160229181
2016-02-29T19:00:00.000Z,1,54,20160229191
2016-02-29T20:00:00.000Z,1,51,20160229201
2016-02-29T21:00:00.000Z,1,52,20160229211
2016-02-29T22:00:00.000Z,1,51,20160229221
2016-02-29T23:00:00.000Z,1,44,20160229231
2016-03-01T00:00:00.000Z,1,42,20160301001
2016-03-01T01:00:00.000Z,1,39,20160301011
2016-03-01T02:00:00.000Z,1,39,20160301021
2016-03-01T03:00:00.000Z,1,30,20160301031
2016-03-01T04:00:00.000Z,1,26,20160301041
2016-03-01T05:00:00.000Z,1,25,20160301051
2016-03-01T06:00:00.000Z,1,27,20160301061
2016-03-01T07:00:00.000Z,1,30,20160301071
2016-03-01T08:00:00.000Z,1,33,20160301081
2016-03-01T09:00:00.000Z,1,37,20160301091
2016-03-01T10:00:00.000Z,1,38,20160301101
2016-03-01T11:00:00.000Z,1,41,20160301111
2016-03-01T12:00:00.000Z,1,44,20160301121
2016-03-01T13:00:00.000Z,1,43,20160301131
2016-03-01T14:00:00.000Z,1,42,20160301141
2016-03-01T15:00:00.000Z,1,44,20160301151
2016-03-01T16:00:00.000Z,1,40,20160301161
2016-03-01T17:00:00.000Z,1,38,20160301171
2016-03-01T18:00:00.000Z,1,37,20160301181
2016-03-01T19:00:00.000Z,1,40,20160301191
2016-03-01T20:00:00.000Z,1,41,20160301201
2016-03-01T21:00:00.000Z,1,47,20160301211
2016-03-01T22:00:00.000Z,1,46,20160301221
2016-03-01T23:00:00.000Z,1,40,20160301231
2016-03-02T00:00:00.000Z,1,35,20160302001
2016-03-02T01:00:00.000Z,1,36,20160302011
2016-03-02T02:00:00.000Z,1,27,20160302021
2016-03-02T03:00:00.000Z,1,23,20160302031
2016-03-02T04:00:00.000Z,1,19,20160302041
2016-03-02T05:00:00.000Z,1,22,20160302051
2016-03-02T06:00:00.000Z,1,20,20160302061
2016-03-02T07:00:00.000Z,1,21,20160302071
2016-03-02T08:00:00.000Z,1,27,20160302081
2016-03-02T09:00:00.000Z,1,36,20160302091
2016-03-02T10:00:00.000Z,1,43,20160302101
2016-03-02T11:00:00.000Z,1,42,20160302111
2016-03-02T12:00:00.000Z,1,41,20160302121
2016-03-02T13:00:00.000Z,1,43,20160302131
2016-03-02T14:00:00.000Z,1,46,20160302141
2016-03-02T15:00:00.000Z,1,41,20160302151
2016-03-02T16:00:00.000Z,1,38,20160302161
2016-03-02T17:00:00.000Z,1,41,20160302171
2016-03-02T18:00:00.000Z,1,40,20160302181
2016-03-02T19:00:00.000Z,1,47,20160302191
2016-03-02T20:00:00.000Z,1,44,20160302201
2016-03-02T21:00:00.000Z,1,44,20160302211
2016-03-02T22:00:00.000Z,1,40,20160302221
2016-03-02T23:00:00.000Z,1,38,20160302231
2016-03-03T00:00:00.000Z,1,37,20160303001
2016-03-03T01:00:00.000Z,1,32,20160303011
2016-03-03T02:00:00.000Z,1,29,20160303021
2016-03-03T03:00:00.000Z,1,25,20160303031
2016-03-03T04:00:00.000Z,1,19,20160303041
2016-03-03T05:00:00.000Z,1,16,20160303051
2016-03-03T06:00:00.000Z,1,21,20160303061
2016-03-03T07:00:00.000Z,1,24,20160303071
2016-03-03T08:00:00.000Z,1,24,20160303081
2016-03-03T09:00:00.000Z,1,29,20160303091
2016-03-03T10:00:00.000Z,1,29,20160303101
2016-03-03T11:00:00.000Z,1,41,20160303111
2016-03-03T12:00:00.000Z,1,39,20160303121
2016-03-03T13:00:00.000Z,1,34,20160303131
2016-03-03T14:00:00.000Z,1,40,20160303141
2016-03-03T15:00:00.000Z,1,38,20160303151
2016-03-03T16:00:00.000Z,1,42,20160303161
2016-03-03T17:00:00.000Z,1,35,20160303171
2016-03-03T18:00:00.000Z,1,36,20160303181
2016-03-03T19:00:00.000Z,1,41,20160303191
2016-03-03T20:00:00.000Z,1,36,20160303201
2016-03-03T21:00:00.000Z,1,36,20160303211
2016-03-03T22:00:00.000Z,1,35,20160303221
2016-03-03T23:00:00.000Z,1,35,20160303231
2016-03-04T00:00:00.000Z,1,35,20160304001
2016-03-04T01:00:00.000Z,1,33,20160304011
2016-03-04T02:00:00.000Z,1,24,20160304021
2016-03-04T03:00:00.000Z,1,20,20160304031
2016-03-04T04:00:00.000Z,1,17,20160304041
2016-03-04T05:00:00.000Z,1,20,20160304051
2016-03-04T06:00:00.000Z,1,18,20160304061
2016-03-04T07:00:00.000Z,1,20,20160304071
2016-03-04T08:00:00.000Z,1,21,20160304081
2016-03-04T09:00:00.000Z,1,24,20160304091
2016-03-04T10:00:00.000Z,1,30,20160304101
2016-03-04T11:00:00.000Z,1,35,20160304111
2016-03-04T12:00:00.000Z,1,46,20160304121
2016-03-04T13:00:00.000Z,1,40,20160304131
2016-03-04T14:00:00.000Z,1,40,20160304141
2016-03-04T15:00:00.000Z,1,37,20160304151
2016-03-04T16:00:00.000Z,1,35,20160304161
2016-03-04T17:00:00.000Z,1,31,20160304171
2016-03-04T18:00:00.000Z,1,35,20160304181
2016-03-04T19:00:00.000Z,1,46,20160304191
2016-03-04T20:00:00.000Z,1,38,20160304201
2016-03-04T21:00:00.000Z,1,37,20160304211
2016-03-04T22:00:00.000Z,1,32,20160304221
2016-03-04T23:00:00.000Z,1,36,20160304231
2016-03-05T00:00:00.000Z,1,32,20160305001
2016-03-05T01:00:00.000Z,1,28,20160305011
2016-03-05T02:00:00.000Z,1,23,20160305021
2016-03-05T03:00:00.000Z,1,22,20160305031
2016-03-05T04:00:00.000Z,1,20,20160305041
2016-03-05T05:00:00.000Z,1,17,20160305051
2016-03-05T06:00:00.000Z,1,15,20160305061
2016-03-05T07:00:00.000Z,1,19,20160305071
2016-03-05T08:00:00.000Z,1,23,20160305081
2016-03-05T09:00:00.000Z,1,22,20160305091
2016-03-05T10:00:00.000Z,1,32,20160305101
2016-03-05T11:00:00.000Z,1,29,20160305111
2016-03-05T12:00:00.000Z,1,27,20160305121
2016-03-05T13:00:00.000Z,1,28,20160305131
2016-03-05T14:00:00.000Z,1,23,20160305141
2016-03-05T15:00:00.000Z,1,24,20160305151
2016-03-05T16:00:00.000Z,1,22,20160305161
2016-03-05T17:00:00.000Z,1,25,20160305171
2016-03-05T18:00:00.000Z,1,32,20160305181
2016-03-05T19:00:00.000Z,1,35,20160305191
2016-03-05T20:00:00.000Z,1,36,20160305201
2016-03-05T21:00:00.000Z,1,28,20160305211
2016-03-05T22:00:00.000Z,1,30,20160305221
2016-03-05T23:00:00.000Z,1,26,20160305231
2016-03-06T00:00:00.000Z,1,23,20160306001
2016-03-06T01:00:00.000Z,1,24,20160306011
2016-03-06T02:00:00.000Z,1,18,20160306021
2016-03-06T03:00:00.000Z,1,18,20160306031
2016-03-06T04:00:00.000Z,1,17,20160306041
2016-03-06T05:00:00.000Z,1,15,20160306051
2016-03-06T06:00:00.000Z,1,16,20160306061
2016-03-06T07:00:00.000Z,1,18,20160306071
2016-03-06T08:00:00.000Z,1,17,20160306081
2016-03-06T09:00:00.000Z,1,22,20160306091
2016-03-06T10:00:00.000Z,1,24,20160306101
2016-03-06T11:00:00.000Z,1,24,20160306111
2016-03-06T12:00:00.000Z,1,25,20160306121
2016-03-06T13:00:00.000Z,1,25,20160306131
2016-03-06T14:00:00.000Z,1,22,20160306141
2016-03-06T15:00:00.000Z,1,23,20160306151
2016-03-06T16:00:00.000Z,1,20,20160306161
2016-03-06T17:00:00.000Z,1,24,20160306171
2016-03-06T18:00:00.000Z,1,29,20160306181
2016-03-06T19:00:00.000Z,1,30,20160306191
2016-03-06T20:00:00.000Z,1,29,20160306201
2016-03-06T21:00:00.000Z,1,27,20160306211
2016-03-06T22:00:00.000Z,1,29,20160306221
2016-03-06T23:00:00.000Z,1,30,20160306231
2016-03-07T00:00:00.000Z,1,25,20160307001
2016-03-07T01:00:00.000Z,1,22,20160307011
2016-03-07T02:00:00.000Z,1,22,20160307021
2016-03-07T03:00:00.000Z,1,17,20160307031
2016-03-07T04:00:00.000Z,1,15,20160307041
2016-03-07T05:00:00.000Z,1,17,20160307051
2016-03-07T06:00:00.000Z,1,15,20160307061
2016-03-07T07:00:00.000Z,1,20,20160307071
2016-03-07T08:00:00.000Z,1,24,20160307081
2016-03-07T09:00:00.000Z,1,25,20160307091
2016-03-07T10:00:00.000Z,1,37,20160307101
2016-03-07T11:00:00.000Z,1,37,20160307111
2016-03-07T12:00:00.000Z,1,36,20160307121
2016-03-07T13:00:00.000Z,1,34,20160307131
2016-03-07T14:00:00.000Z,1,35,20160307141
2016-03-07T15:00:00.000Z,1,37,20160307151
2016-03-07T16:00:00.000Z,1,35,20160307161
2016-03-07T17:00:00.000Z,1,30,20160307171
2016-03-07T18:00:00.000Z,1,39,20160307181
2016-03-07T19:00:00.000Z,1,40,20160307191
2016-03-07T20:00:00.000Z,1,42,20160307201
2016-03-07T21:00:00.000Z,1,38,20160307211
2016-03-07T22:00:00.000Z,1,25,20160307221
2016-03-07T23:00:00.000Z,1,21,20160307231
2016-03-08T00:00:00.000Z,1,29,20160308001
2016-03-08T01:00:00.000Z,1,28,20160308011
2016-03-08T02:00:00.000Z,1,24,20160308021
2016-03-08T03:00:00.000Z,1,23,20160308031
2016-03-08T04:00:00.000Z,1,17,20160308041
2016-03-08T05:00:00.000Z,1,19,20160308051
2016-03-08T06:00:00.000Z,1,21,20160308061
2016-03-08T07:00:00.000Z,1,22,20160308071
2016-03-08T08:00:00.000Z,1,22,20160308081
2016-03-08T09:00:00.000Z,1,28,20160308091
2016-03-08T10:00:00.000Z,1,35,20160308101
2016-03-08T11:00:00.000Z,1,48,20160308111
2016-03-08T12:00:00.000Z,1,44,20160308121
2016-03-08T13:00:00.000Z,1,36,20160308131
2016-03-08T14:00:00.000Z,1,42,20160308141
2016-03-08T15:00:00.000Z,1,44,20160308151
2016-03-08T16:00:00.000Z,1,38,20160308161
2016-03-08T17:00:00.000Z,1,38,20160308171
2016-03-08T18:00:00.000Z,1,37,20160308181
2016-03-08T19:00:00.000Z,1,39,20160308191
2016-03-08T20:00:00.000Z,1,38,20160308201
2016-03-08T21:00:00.000Z,1,39,20160308211
2016-03-08T22:00:00.000Z,1,37,20160308221
2016-03-08T23:00:00.000Z,1,37,20160308231
2016-03-09T00:00:00.000Z,1,35,20160309001
2016-03-09T01:00:00.000Z,1,30,20160309011
2016-03-09T02:00:00.000Z,1,24,20160309021
2016-03-09T03:00:00.000Z,1,21,20160309031
2016-03-09T04:00:00.000Z,1,20,20160309041
2016-03-09T05:00:00.000Z,1,20,20160309051
2016-03-09T06:00:00.000Z,1,17,20160309061
2016-03-09T07:00:00.000Z,1,20,20160309071
2016-03-09T08:00:00.000Z,1,25,20160309081
2016-03-09T09:00:00.000Z,1,35,20160309091
2016-03-09T10:00:00.000Z,1,44,20160309101
2016-03-09T11:00:00.000Z,1,40,20160309111
2016-03-09T12:00:00.000Z,1,46,20160309121
2016-03-09T13:00:00.000Z,1,40,20160309131
2016-03-09T14:00:00.000Z,1,45,20160309141
2016-03-09T15:00:00.000Z,1,38,20160309151
2016-03-09T16:00:00.000Z,1,37,20160309161
2016-03-09T17:00:00.000Z,1,36,20160309171
2016-03-09T18:00:00.000Z,1,36,20160309181
2016-03-09T19:00:00.000Z,1,43,20160309191
2016-03-09T20:00:00.000Z,1,43,20160309201
2016-03-09T21:00:00.000Z,1,36,20160309211
2016-03-09T22:00:00.000Z,1,38,20160309221
2016-03-09T23:00:00.000Z,1,32,20160309231
2016-03-10T00:00:00.000Z,1,36,20160310001
2016-03-10T01:00:00.000Z,1,28,20160310011
2016-03-10T02:00:00.000Z,1,25,20160310021
2016-03-10T03:00:00.000Z,1,24,20160310031
2016-03-10T04:00:00.000Z,1,22,20160310041
2016-03-10T05:00:00.000Z,1,20,20160310051
2016-03-10T06:00:00.000Z,1,17,20160310061
2016-03-10T07:00:00.000Z,1,20,20160310071
2016-03-10T08:00:00.000Z,1,23,20160310081
2016-03-10T09:00:00.000Z,1,31,20160310091
2016-03-10T10:00:00.000Z,1,33,20160310101
2016-03-10T11:00:00.000Z,1,34,20160310111
2016-03-10T12:00:00.000Z,1,35,20160310121
2016-03-10T13:00:00.000Z,1,33,20160310131
2016-03-10T14:00:00.000Z,1,42,20160310141
2016-03-10T15:00:00.000Z,1,35,20160310151
2016-03-10T16:00:00.000Z,1,37,20160310161
2016-03-10T17:00:00.000Z,1,34,20160310171
2016-03-10T18:00:00.000Z,1,37,20160310181
2016-03-10T19:00:00.000Z,1,34,20160310191
2016-03-10T20:00:00.000Z,1,38,20160310201
2016-03-10T21:00:00.000Z,1,37,20160310211
2016-03-10T22:00:00.000Z,1,35,20160310221
2016-03-10T23:00:00.000Z,1,33,20160310231
2016-03-11T00:00:00.000Z,1,32,20160311001
2016-03-11T01:00:00.000Z,1,27,20160311011
2016-03-11T02:00:00.000Z,1,26,20160311021
2016-03-11T03:00:00.000Z,1,24,20160311031
2016-03-11T04:00:00.000Z,1,15,20160311041
2016-03-11T05:00:00.000Z,1,20,20160311051
2016-03-11T06:00:00.000Z,1,15,20160311061
2016-03-11T07:00:00.000Z,1,20,20160311071
2016-03-11T08:00:00.000Z,1,23,20160311081
2016-03-11T09:00:00.000Z,1,24,20160311091
2016-03-11T10:00:00.000Z,1,29,20160311101
2016-03-11T11:00:00.000Z,1,35,20160311111
2016-03-11T12:00:00.000Z,1,41,20160311121
2016-03-11T13:00:00.000Z,1,37,20160311131
2016-03-11T14:00:00.000Z,1,35,20160311141
2016-03-11T15:00:00.000Z,1,36,20160311151
2016-03-11T16:00:00.000Z,1,33,20160311161
2016-03-11T17:00:00.000Z,1,33,20160311171
2016-03-11T18:00:00.000Z,1,32,20160311181
2016-03-11T19:00:00.000Z,1,32,20160311191
2016-03-11T20:00:00.000Z,1,35,20160311201
2016-03-11T21:00:00.000Z,1,35,20160311211
2016-03-11T22:00:00.000Z,1,37,20160311221
2016-03-11T23:00:00.000Z,1,32,20160311231
2016-03-12T00:00:00.000Z,1,28,20160312001
2016-03-12T01:00:00.000Z,1,24,20160312011
2016-03-12T02:00:00.000Z,1,24,20160312021
2016-03-12T03:00:00.000Z,1,19,20160312031
2016-03-12T04:00:00.000Z,1,18,20160312041
2016-03-12T05:00:00.000Z,1,13,20160312051
2016-03-12T06:00:00.000Z,1,12,20160312061
2016-03-12T07:00:00.000Z,1,16,20160312071
2016-03-12T08:00:00.000Z,1,18,20160312081
2016-03-12T09:00:00.000Z,1,23,20160312091
2016-03-12T10:00:00.000Z,1,27,20160312101
